StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,CONSENT_2,EXP1_ARTICLE4_First Click,EXP1_ARTICLE4_Last Click,EXP1_ARTICLE4_Page Submit,EXP1_ARTICLE4_Click Count,EXP1ARM1_COMP1,EXP1ARM1_COMP2,EXP1ARM2_ARTICLE4_First Click,EXP1ARM2_ARTICLE4_Last Click,EXP1ARM2_ARTICLE4_Page Submit,EXP1ARM2_ARTICLE4_Click Count,EXP1ARM2_COMP1,EXP1ARM2_COMP2,VACCINE_1,VACCINE_1_1,VACCINE_1_1,VACCINE_2_1,VACCINE_2_2,VACCINE_2_3,VACCINE_2_4,VACCINE_2_5,VACCINE_2_6,VACCINE_3,VACCINE_4,VACCINE_5_1,VACCINE_5_2,VACCINE_5_3,VACCINE_5_4,VACCINE_5_5,VACCINE_5_6,VACCINE_5_7,VACCINE_5_8,VACCINE_5_9,VACCINE_5_10,VACCINE_6,VACCINE_7,VACCINE_8,VACCINE_9_1,VACCINE_9_2,VACCINE_9_3,VACCINE_9_4,VACCINE_9_5,VACCINE_9_6,VACCINE_10_1,VACCINE_10_2,VACCINE_10_3,VACCINE_10_4,VACCINE_10_5,VACCINE_10_6,VACCINE_10_7,VACCINE_10_8,VACCINE_11_1,VACCINE_11_2,VACCINE_11_3,VACCINE_11_4,VACCINE_11_5,VACCINE_11_6,VACCINE_11_7,VACCINE_11_8,VACCINE_12,VACCINE_13,EXP2ARM1,EXP2ARM2,EXP2CONTROL,EXP3ARM1,EXP3CONTROL,DELIVERY_1,DELIVERY_2,DELIVERY_3,DELIVERY_4,DELIVERY_5,DELIVERY_6,DELIVERY_7,BLM_1,BLM_2,BLM_3,BLM_4,BLM_5,BLM_6_1,BLM_6_2,BLM_6_3,BLM_6_4,BLM_7,BLM_8,BLM_9,BLM_10,BLM_11,SD_1_1,SD_1_2,SD_1_3,SD_1_4,SD_1_5,SD_1_6,SD_1_7,SD_1_8,SD_1_9,SD_1_10,SD_2_1,SD_2_2,SD_2_3,SD_2_4,STIMULUS_1,STIMULUS_2,STIMULUS_3,STIMULUS_4,STIMULUS_4_5_TEXT,STIMULUS_5,STIMULUS_5_9_TEXT,STIMULUS_6,STIMULUS_7,STIMULUS_7_9_TEXT,STIMULUS_8,M4A_1,M4A_2,M4A_2_9_TEXT,M4A_3,M4A_4,M4A_5_1,M4A_5_2,M4A_6,M4A_6_4_TEXT,M4A_7,M4A_7_9_TEXT,M4A_8,MEDIA_1,MEDIA_2,MEDIA_2_6_TEXT,TRUST_1,TRUST_2,TRUST_3,HEALTH_1,HEALTH_2,HEALTH_2_11_TEXT,HEALTH_3,HEALTH_4_1,HEALTH_4_2,HEALTH_4_3,HEALTH_4_4,HEALTH_4_5,HEALTH_4_6,HEALTH_4_7,HEALTH_4_8,HEALTH_4_9,HEALTH_5,HEALTH_6,HEALTH_7,EXPOSURE_1_1,EXPOSURE_1_2,EXPOSURE_1_3,EXPOSURE_2,EXPOSURE_2_1,EXPOSURE_2_2,EXPOSURE_3,EXPOSURE_4,EXPOSURE_5,EXPOSURE_6,FOOD_1,FOOD_2,MENTAL_1,MENTAL_2,CHILD_1,CHILD_1_1,CHILD_1_2,CHILD_1_2_5_TEXT,CHILD_2,CHILD_2_1,CHILD_2_2,CHILD_2_3,CHILD_2_4,CHILD_2_4_1,CHILD_2_4_1_6_TEXT,CHILD_2_5,CHILD_2_5_1_TEXT,CHILD_2_6,CHILD_2_6_5_TEXT,CHILD_2_6_7_TEXT,CHILD_2_7,CHILD_2_8,CHILD_2_9,CHILD_2_10,CHILD_2_11,CHILD_2_12,CHILD_2_13,CHILD_2_14,CHILD_2_15,CHILD_2_15_VACCINE,CHILD_3,CHILD_2_16_1,CHILD_2_16_2,CHILD_2_16_3,CHILD_2_16_4,CHILD_2_16_5,CHILD_2_16_6,CHILD_4,CHILD_5,CHILD_6,CHILD_6_1,CHILD_6_1_5_TEXT,CHILD_7,CHILD_7_1,IDEOLOGY_1,IDEOLOGY_1_4_TEXT,IDEOLOGY_2,IDEOLOGY_3,IDEOLOGY_4,IDEOLOGY_4_3_TEXT,IDEOLOGY_5,IDEOLOGY_5_5_TEXT,IDEOLOGY_6,IDEOLOGY_6_5_TEXT,IDEOLOGY_7,Q314,CULTURE_1#1_1,CULTURE_1#1_2,CULTURE_1#1_3,CULTURE_1#1_4,CULTURE_1#1_5,CULTURE_1#1_6,CULTURE_1#1_7,CULTURE_1#1_8,CULTURE_1#1_9,CULTURE_1#1_10,CULTURE_1#1_11,CULTURE_2#1_1,CULTURE_2#1_2,CULTURE_2#1_3,CULTURE_2#1_4,CULTURE_2#1_5,CULTURE_2#1_6,CULTURE_2#1_7,CULTURE_2#1_8,CULTURE_2#1_9,DEMO_1,DEMO_2,DEMO_3,DEMO_4,DEMO_5,DEMO_6,DEMO_7,DEMO_8,DEMO_8_11_TEXT,DEMO_9,DEMO_10,DEMO_10_3_TEXT,DEMO_11,DEMO_12,DEMO_13,DEMO_14,DEMO_14_1,DEMO_14_1_5_TEXT,DEMO_15,opp,rid,RISN,V,Q_TotalDuration,qpmid,viga,ProjectToken,cintid,PID,psid,rnid,K2,study,med,LS,gc,term
12/8/2020 11:07,12/8/2020 12:48,0,100,6038,1,12/8/2020 12:48,,,,,anonymous,EN,1,63.991,175.113,175.633,7,1,1,,,,,,,2,Because I would want to be free from getting the virus and so won't want to share it,,2,3,3,3,2,3,3,1,1,1,1,3,3,2,2,3,4,3,1,1,3,1,1,1,1,1,2,2,1,4,4,1,2,4,3,4,4,5,4,5,5,5,4,3,1,,,1,,1,1,1,1,1,1,1,1,1,2,1,2,3,2,1,1,1,2,1,2,2,1,1,2,1,1,1,2,2,1,3,3,1,3,2,1,4,4,4,4,,1,,3,8,,1,5,1,,1,2,1,,3,,"2,3,5",,1,2,1,,2,1,1,1,12,,4,4,3,4,4,4,3,2,1,3,2,2,2,2,2,1,3,,,2,2,2,2,2,6,2,1,2,,,,1,"10,17",2,1,1,3,,2,,2,,,1,1,1,,"1,3",3,2,"2,4",2,2,2,2,2,3,2,1,2,2,2,2,,,2,,1,,1,1,2,,4,,3,,2,1,1,2,1,2,1,1,2,2,1,1,2,2,2,1,1,2,2,1,1,2,Construction,1,36,10013,2,2,1,6,,1,2,,6,5,5,2,,,1,Qual22501-0824-NYState,5fcfc0d7-2623-b0ec-c1ca-93196d5d64e6,9380696,H,6038,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,,,,,,,{Invalid Expression},4146,3,Quota_full
12/1/2020 12:56,12/1/2020 13:01,0,18,266,0,12/8/2020 13:01,,,,,anonymous,EN,1,,,,,,,0.403,2.097,3.728,5,1,1,3,,because i wouldn’t n kw if it would get better or worse,1,2,3,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual22501-0824-NYState,,,,266,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,,1844499643,h_dWywViDnq4UVBkeP75wg**,,31833,,2.77E+13,{Invalid Expression},,
12/1/2020 12:44,12/1/2020 13:06,0,35,1336,0,12/8/2020 13:07,,,,,anonymous,EN,1,0.667,25.92,33.556,4,1,1,,,,,,,4,,"I am not a healthcare worker that is exposed to the virus , therefore I wouldn’t get it as soon as possible ",1,3,1,1,2,3,2,2,1,1,1,,3,2,2,3,1,2,1,1,1,3,1,1,2,2,1,3,3,3,2,3,1,2,4,4,3,3,3,2,2,3,3,3,3,2,,,,2,2,3,2,2,2,2,3,1,1,1,3,3,2,3,3,2,2,1,1,1,2,1,1,1,1,1,1,3,1,1,1,2,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual22501-0824-NYState,5fc69d08-11f5-d368-7e16-85532a0e7a88,9291238,H,1336,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,,,,,,,{Invalid Expression},1128,,
12/1/2020 13:06,12/1/2020 13:08,0,18,139,0,12/8/2020 13:09,,,,,anonymous,EN,1,,,,,,,1.676,3.06,4.761,3,1,1,1,Idk,,1,2,3,3,2,2,2,2,2,3,1,3,3,1,3,3,2,3,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual22501-0824-NYState,5fc6a242-569a-6934-cc03-81e5ec3cc270,9291238,H,139,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,,,,,,,{Invalid Expression},1128,,
12/1/2020 12:50,12/1/2020 13:09,0,31,1114,0,12/8/2020 13:09,,,,,anonymous,EN,1,7.386,9.934,12.984,4,1,1,,,,,,,2,Just to make sure me and my family are safe,,1,3,2,2,1,3,1,2,1,1,1,1,2,2,1,2,2,3,1,1,1,1,1,1,1,2,1,2,1,2,3,1,1,2,2,4,2,2,4,4,4,4,4,2,2,,,2,1,,1,2,2,2,1,4,1,4,1,3,3,1,2,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual22501-0824-NYState,,,,1114,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,,1844519642,h_dWywViDnpZJz6mfv02Ow**,,31833,,2.77E+13,{Invalid Expression},,
12/1/2020 13:13,12/1/2020 13:13,0,9,17,0,12/8/2020 13:13,,,,,anonymous,EN,1,,,,,,,0.829,3.162,5.203,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual22501-0824-NYState,,,,17,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,,1844530594,h_dWywViDnoe_ditVvsHpw**,,31833,,2.77E+13,{Invalid Expression},,
12/1/2020 13:28,12/1/2020 13:30,0,15,84,0,12/8/2020 13:30,,,,,anonymous,EN,1,0.099,2.127,4.225,6,2,1,,,,,,,2,gg,,1,2,1,3,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual22501-0824-NYState,,,,84,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,,1844538456,h_dWywViDnrEZP7S6RafAg**,,31833,,2.77E+13,{Invalid Expression},,
12/1/2020 13:29,12/1/2020 13:30,0,6,72,0,12/8/2020 13:31,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual22501-0824-NYState,,,,72,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,,1737294403,h_dWywViDno_23YkaLuwtQ**,,31833,,2.61E+13,{Invalid Expression},,
12/1/2020 13:43,12/1/2020 13:43,0,6,23,0,12/8/2020 13:44,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual22501-0824-NYState,,,,23,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,,1296999707,h_dWywViDnqIKjJXm5M55g**,,31833,,1.95E+13,{Invalid Expression},,
12/1/2020 13:33,12/1/2020 13:54,0,74,1246,0,12/8/2020 13:55,,,,,anonymous,EN,1,,,,,,,0.207,0.207,7.501,1,1,1,1,Cure corona virus,,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,,,2,,1,3,3,2,2,2,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,2,"1,3",2,3,1,,"4,5",,2,"2,7",,1,2,7,,2,3,3,,1,,"2,3",,1,3,1,,2,2,2,3,7,,2,3,3,4,4,4,4,1,4,4,1,1,1,1,2,1,2,1,That people can be cured,1,2,1,2,1,1,2,2,2,,,,1,15,"3,4",1,1,1,,1,,5,,,3,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual22501-0824-NYState,,,,1246,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,815e8dab-65cc-8ed5-50ac-ba750bb17f5d,,,,,,{Invalid Expression},{Invalid Expression},,
12/8/2020 10:36,12/8/2020 13:57,0,100,12010,1,12/8/2020 13:57,,,,,anonymous,EN,1,327.737,327.737,335.99,1,"1,2",1,,,,,,,2,Why wait - i don't want to get COVID!,,1,3,2,1,2,3,2,1,1,1,1,4,1,1,1,3,3,4,3,2,3,1,2,2,2,2,2,2,2,2,4,2,2,3,3,1,3,3,3,4,3,1,3,3,1,,1,,4,,2,2,5,5,5,5,5,4,4,3,3,2,3,3,1,3,3,5,5,4,2,2,2,2,2,3,3,1,3,3,3,4,1,3,4,4,4,4,5,,8,,2,8,,2,5,1,,4,3,4,,1,,6,,4,2,1,,1,2,1,2,12,,4,2,2,4,4,4,4,4,2,4,1,1,2,2,2,2,3,,,2,2,1,3,2,6,1,1,2,,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,2,,,2,,2,,3,2,,,3,,4,,3,1,1,3,3,1,5,5,5,1,3,3,4,1,5,5,5,3,1,3,2,3,Technical consultant,2,52,10506,2,3,1,2,,2,2,,6,8,4,2,,,1,Qual22501-0824-NYState,5fcfb9d6-7bf3-e9fa-aa26-1c513b69ee60,9380696,H,12010,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,,,,,,,{Invalid Expression},4146,3,Quota_full
12/1/2020 13:58,12/1/2020 13:59,0,8,18,0,12/8/2020 13:59,,,,,anonymous,EN,1,,,,,,,0.695,1.902,2.562,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual22501-0824-NYState,,,,18,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,,1844549124,h_dWywViDnoMfWyoHJHNIA**,,31833,,2.77E+13,{Invalid Expression},,
12/1/2020 14:13,12/1/2020 14:13,0,8,26,0,12/8/2020 14:14,,,,,anonymous,EN,1,,,,,,,3.073,8.875,9.955,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual22501-0824-NYState,,,,26,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,90278599-239f-f633-2b9e-b20c4417f36c,,,,,,{Invalid Expression},{Invalid Expression},,
12/1/2020 14:10,12/1/2020 14:18,0,25,451,0,12/8/2020 14:18,,,,,anonymous,EN,1,,,,,,,7.803,60.237,61.085,14,1,1,3,,I'm not sure if I trust it therefore if rather Wait,1,3,3,1,2,3,2,2,1,3,3,4,1,1,1,1,4,1,1,1,1,1,1,1,1,4,2,3,3,3,4,1,1,2,2,5,5,4,5,5,2,2,5,2,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual22501-0824-NYState,,,,451,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,31a27a86-623f-1bc0-ae81-4d89f59cca70,,,,,,{Invalid Expression},{Invalid Expression},,
12/1/2020 14:43,12/1/2020 14:45,0,13,132,0,12/8/2020 14:46,,,,,anonymous,EN,1,,,,,,,0.322,0.87,1.768,2,1,1,1,Because we in a pens if and it’s impritany ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual22501-0824-NYState,,,,132,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,95370aaf-aded-e751-3aa8-3d1c9f03735a,,,,,,{Invalid Expression},{Invalid Expression},,
12/1/2020 14:54,12/1/2020 14:55,0,12,55,0,12/8/2020 14:55,,,,,anonymous,EN,1,1.058,4.315,5.87,4,1,1,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual22501-0824-NYState,,,,55,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,59f231df-ecac-181e-f0d8-06d910673217,,,,,,{Invalid Expression},{Invalid Expression},,
12/1/2020 14:55,12/1/2020 15:04,0,71,498,0,12/8/2020 15:04,,,,,anonymous,EN,1,2.449,3.208,3.946,3,1,1,,,,,,,3,,bc of rushed ,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,2,3,2,2,2,2,3,3,3,3,3,3,3,4,3,2,3,3,3,2,2,,2,,2,,3,3,2,4,3,3,3,1,1,2,3,3,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,4,3,3,1,3,2,2,,"3,6",,3,"2,6",,2,3,2,,3,2,2,,2,,3,,3,3,4,,3,2,2,3,"3,7",,2,3,3,3,2,3,3,2,3,3,2,2,2,2,1,2,2,3,uswmwm,1,2,2,2,1,2,2,2,2,,,,1,16,2,2,1,4,,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual22501-0824-NYState,,,,498,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,4a748604-a104-aa8b-7603-b15fb9e96ff3,,,,,,{Invalid Expression},{Invalid Expression},,
12/1/2020 15:09,12/1/2020 15:11,0,19,124,0,12/8/2020 15:11,,,,,anonymous,EN,1,0.511,0.956,3.32,2,"1,3",1,,,,,,,1,Bc it’s for our mental health ,,3,3,3,3,1,2,2,1,2,1,2,2,2,2,3,4,,1,1,2,2,1,2,2,2,2,3,2,2,3,4,1,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual22501-0824-NYState,5fc6bee3-5e07-812f-50e7-d00bf33b9f60,9291238,H,124,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,,,,,,,{Invalid Expression},1128,,
12/1/2020 15:37,12/1/2020 15:38,0,10,49,0,12/8/2020 15:38,,,,,anonymous,EN,1,2.322,24.27,25.029,10,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual22501-0824-NYState,,,,49,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,,1844004711,h_dWywViDnpzJNtLd01arw**,,31833,,2.77E+13,{Invalid Expression},,
12/1/2020 15:30,12/1/2020 15:45,0,74,864,0,12/8/2020 15:45,,,,,anonymous,EN,1,1.523,5.181,6.063,5,1,1,,,,,,,3,,I want to wait and see the side effects that people might get from it,1,3,2,1,3,1,2,2,1,1,1,,,,1,4,,1,1,1,3,2,2,2,3,1,1,3,2,1,3,2,2,3,2,3,3,3,3,3,3,3,3,1,2,2,,,,2,3,3,3,5,5,5,1,4,3,3,3,4,2,2,2,2,3,5,3,1,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,4,4,4,,5,,3,"1,2,5,6,7",,3,5,4,,5,3,5,,2,,8,,5,4,3,,3,3,3,3,"2,9",,4,4,4,4,4,4,2,3,4,3,3,3,3,2,1,2,3,,,2,2,2,2,2,4,2,2,2,,,,1,17,3,2,3,,,3,,6,,,3,2,5,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual22501-0824-NYState,,,,864,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,97ab8916-90e5-14f7-a811-be80ba7c90d2,,,,,,{Invalid Expression},{Invalid Expression},,
12/1/2020 15:28,12/1/2020 15:47,0,29,1154,0,12/8/2020 15:47,,,,,anonymous,EN,1,0.238,0.238,1.982,1,1,1,,,,,,,1,Safer ,,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,4,1,4,1,1,4,1,5,5,5,5,5,5,5,5,1,1,1,,,,1,1,1,1,1,1,1,1,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual22501-0824-NYState,5fc6c354-6446-0575-c87c-99efd3626699,9291238,H,1154,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,,,,,,,{Invalid Expression},1128,,
12/1/2020 15:40,12/1/2020 15:50,0,25,611,0,12/8/2020 15:50,,,,,anonymous,EN,1,0.848,0.848,2.094,1,1,1,,,,,,,1,Because  alot of people  are dying,,1,1,1,2,1,1,2,1,1,1,1,2,4,1,1,1,2,1,1,2,1,4,4,4,3,1,1,3,3,4,4,3,3,4,2,5,3,2,5,5,3,3,4,1,2,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual22501-0824-NYState,,,,611,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,b80f1229-8f7a-c1d0-0f2e-25248db5acdc,,,,,,{Invalid Expression},{Invalid Expression},,
12/1/2020 15:38,12/1/2020 15:51,0,26,753,0,12/8/2020 15:51,,,,,anonymous,EN,1,,,,,,,0.963,14.549,15.638,4,1,1,1,To get rid of cure,,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,2,2,2,,,2,,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual22501-0824-NYState,,,,753,4601,,8ffd2e3a-67d7-c23b-d745-7089ffed8692,18cd2c58-c569-2765-cd5f-1be6516d19a1,,,,,,{Invalid Expression},{Invalid Expression},,
